price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits
,18/10/2020,73318567,0,0,0,0,48,0,240
80.20266667,17/10/2020,85004,30,0,0,141,179,0,2496
70.23870813,17/10/2020,4066298,209,0,0,501,830,0,1679
149.9152475,17/10/2020,6676673,202,0,0,974,513,0,4015
249,17/10/2020,7061886,52,0,0,183,153,0,555
44.99,17/10/2020,31515569,978,0,0,4593,1872,0,7695
,17/10/2020,32737302,0,0,0,0,50,0,250
129.1666667,17/10/2020,32939029,15,0,0,95,558,0,596
833.32,17/10/2020,48740784,2,0,0,12,30,0,4128
,17/10/2020,73318567,0,0,0,0,50,0,250
77.06,16/10/2020,85004,35,0,0,165,192,0,2577
70.1037037,16/10/2020,4066298,243,0,0,576,877,0,1905
147.9465714,16/10/2020,6676673,210,0,0,1034,573,0,4544
249,16/10/2020,7061886,47,0,0,164,142,0,558
44.99,16/10/2020,31515569,821,0,0,3320,1620,0,7041
,16/10/2020,32737302,0,0,0,0,50,0,244
121.2979167,16/10/2020,32939029,48,0,0,271,605,0,651
833.32,16/10/2020,48740784,2,0,0,8,45,0,4128
,16/10/2020,73318567,0,0,0,0,50,0,244
75.81315789,15/10/2020,85004,38,0,0,199,237,0,2874
70.23627451,15/10/2020,4066298,255,0,0,541,1057,0,2189
140.932723,15/10/2020,6676673,213,0,0,1120,587,0,4901
249.212766,15/10/2020,7061886,47,0,0,142,137,0,669
45.01548495,15/10/2020,31515569,802,0,0,3279,1567,0,7774
,15/10/2020,32737302,0,0,0,0,65,0,250
136.58,15/10/2020,32939029,20,0,0,81,632,0,698
833.32,15/10/2020,48740784,2,0,0,7,27,0,4409
,15/10/2020,73318567,0,0,0,0,65,0,250
74.99787234,14/10/2020,85004,94,0,0,475,687,0,5498
70.43958333,14/10/2020,4066298,192,0,0,588,818,0,1617
140.412253,14/10/2020,6676673,253,0,0,1035,570,0,4264
249,14/10/2020,7061886,33,0,0,135,123,0,468
44.99,14/10/2020,31515569,699,0,0,2881,1334,0,6989
,14/10/2020,32737302,0,0,0,0,82,0,267
135.9828571,14/10/2020,32939029,7,0,0,81,747,0,788
833.32,14/10/2020,48740784,1,0,0,6,36,0,4110
,14/10/2020,73318567,0,0,0,0,82,0,267
77.46875,13/10/2020,85004,32,0,0,154,206,0,2426
70.51913043,13/10/2020,4066298,230,0,0,638,983,0,1888
140.3261649,13/10/2020,6676673,279,0,0,1282,544,0,4912
249,13/10/2020,7061886,64,0,0,164,172,0,577
44.99,13/10/2020,31515569,748,0,0,3221,1393,0,7168
,13/10/2020,32737302,0,0,0,0,75,0,281
133.4071429,13/10/2020,32939029,14,0,0,79,544,0,575
,13/10/2020,48740784,0,0,0,6,40,0,4627
,13/10/2020,73318567,0,0,0,0,75,0,281
77.37931034,12/10/2020,85004,29,0,0,130,185,0,2380
64.77316062,12/10/2020,4066298,965,0,0,2999,2948,0,4406
141.2692784,12/10/2020,6676673,291,0,0,1574,585,0,4760
249,12/10/2020,7061886,50,0,0,188,135,0,499
44.99,12/10/2020,31515569,641,0,0,3075,1206,0,7818
,12/10/2020,32737302,0,0,0,0,83,0,278
120.512716,12/10/2020,32939029,81,0,0,314,620,0,644
833.32,12/10/2020,48740784,3,0,0,7,37,0,4654
,12/10/2020,73318567,0,0,0,0,83,0,278
81.01217391,11/10/2020,85004,23,0,0,145,191,0,2366
62.68535714,11/10/2020,4066298,420,0,0,935,1158,0,2005
145.430102,11/10/2020,6676673,196,0,0,1078,422,0,4032
249,11/10/2020,7061886,50,0,0,188,140,0,493
45.0554331,11/10/2020,31515569,736,0,0,3771,1373,0,6670
,11/10/2020,32737302,0,0,0,0,58,0,270
123.1614,11/10/2020,32939029,50,0,0,242,617,0,638
833.32,11/10/2020,48740784,2,0,0,15,58,0,4389
,11/10/2020,73318567,0,0,0,0,58,0,270
77.6503125,10/10/2020,85004,32,0,0,195,228,0,3127
60.97142023,10/10/2020,4066298,514,0,0,1429,1334,0,2102
140.096904,10/10/2020,6676673,323,0,0,1539,572,0,5498
247.5245902,10/10/2020,7061886,61,0,0,214,157,0,539
44.99,10/10/2020,31515569,948,0,0,5936,1584,0,7256
,10/10/2020,32737302,0,0,0,0,105,0,342
121.6959091,10/10/2020,32939029,66,0,0,276,625,0,651
833.32,10/10/2020,48740784,1,0,0,14,42,0,4988
,10/10/2020,73318567,0,0,0,0,105,0,342
75.31380952,09/10/2020,85004,63,0,0,311,572,0,7036
61.29140331,09/10/2020,4066298,905,0,0,2072,2731,0,4339
139.1693873,09/10/2020,6676673,408,0,0,2843,964,0,8778
242.5135135,09/10/2020,7061886,74,0,0,233,220,0,769
44.99,09/10/2020,31515569,1545,0,0,10803,2711,0,11029
,09/10/2020,32737302,0,0,0,0,353,0,734
119.613625,09/10/2020,32939029,80,0,0,300,1301,0,1334
727.25,09/10/2020,48740784,8,0,0,32,83,0,9064
,09/10/2020,73318567,0,0,0,0,353,0,734
76.85229358,08/10/2020,85004,109,0,0,286,1060,0,14337
61.26712745,08/10/2020,4066298,2597,0,0,5364,8856,0,12845
140.3426545,08/10/2020,6676673,712,0,0,2332,1302,0,11502
240.625,08/10/2020,7061886,160,0,0,375,556,0,1811
44.98649993,08/10/2020,31515569,3247,0,0,9747,5856,0,21642
,08/10/2020,32737302,0,0,0,0,1109,0,1825
119.7015873,08/10/2020,32939029,126,0,0,370,2527,0,2611
727.25,08/10/2020,48740784,18,0,0,56,166,0,16307
,08/10/2020,73318567,0,0,0,0,1109,0,1825
76.85691358,07/10/2020,85004,81,0,0,342,818,0,10689
65.11598321,07/10/2020,4066298,1668,0,0,3475,6453,0,9700
140.7536326,07/10/2020,6676673,479,0,0,1842,978,0,9585
239,07/10/2020,7061886,116,0,0,334,494,0,1682
44.99,07/10/2020,31515569,2216,0,0,8062,3970,0,17832
,07/10/2020,32737302,0,0,0,0,563,0,1242
120.1357895,07/10/2020,32939029,95,0,0,384,2103,0,2147
727.25,07/10/2020,48740784,12,0,0,37,150,0,11930
,07/10/2020,73318567,0,0,0,0,563,0,1242
75.39057971,06/10/2020,85004,138,0,0,589,1176,0,10525
65.5463593,06/10/2020,4066298,1887,0,0,4797,6885,0,11483
142.5687646,06/10/2020,6676673,429,0,0,2300,1143,0,9997
239,06/10/2020,7061886,148,0,0,496,533,0,1851
44.99,06/10/2020,31515569,2461,0,0,11331,4484,0,22063
,06/10/2020,32737302,0,0,0,0,391,0,1072
121.0581081,06/10/2020,32939029,111,0,0,459,2554,0,2626
691.1215385,06/10/2020,48740784,13,0,0,67,105,0,13726
,06/10/2020,73318567,0,0,0,0,391,0,1072
71.15609756,05/10/2020,85004,82,0,0,479,528,0,4310
67.6971831,05/10/2020,4066298,568,0,0,1803,2276,0,3879
141.5950735,05/10/2020,6676673,272,0,0,1615,505,0,4619
244.4022989,05/10/2020,7061886,87,0,0,324,232,0,745
44.99,05/10/2020,31515569,864,0,0,5348,1679,0,10657
,05/10/2020,32737302,0,0,0,0,218,0,733
125.4846341,05/10/2020,32939029,41,0,0,258,1073,0,1116
633.31,05/10/2020,48740784,7,0,0,21,43,0,6247
,05/10/2020,73318567,0,0,0,0,218,0,733
74.27333333,04/10/2020,85004,30,0,0,164,179,0,2044
70.82538922,04/10/2020,4066298,167,0,0,419,942,0,1761
143.9300578,04/10/2020,6676673,173,0,0,1201,304,0,2749
249,04/10/2020,7061886,52,0,0,177,151,0,533
44.99,04/10/2020,31515569,335,0,0,2273,714,0,5797
,04/10/2020,32737302,0,0,0,0,50,0,345
127.0445714,04/10/2020,32939029,35,0,0,191,536,0,564
,04/10/2020,48740784,0,0,0,6,19,0,2553
,04/10/2020,73318567,0,0,0,0,50,0,345
74.6284375,03/10/2020,85004,32,0,0,159,192,0,2141
70.72361963,03/10/2020,4066298,163,0,0,425,850,0,1650
143.8594944,03/10/2020,6676673,178,0,0,914,328,0,2712
249,03/10/2020,7061886,42,0,0,142,137,0,495
44.99,03/10/2020,31515569,347,0,0,2115,710,0,6006
,03/10/2020,32737302,0,0,0,0,77,0,372
125.9853333,03/10/2020,32939029,15,0,0,125,406,0,435
,03/10/2020,48740784,0,0,0,0,22,0,2946
,03/10/2020,73318567,0,0,0,0,77,0,372
73.65470588,02/10/2020,85004,34,0,0,158,242,0,2264
70.8632287,02/10/2020,4066298,223,0,0,406,1006,0,1865
143.940181,02/10/2020,6676673,221,0,0,909,370,0,3030
249,02/10/2020,7061886,33,0,0,154,114,0,525
45.05980609,02/10/2020,31515569,373,0,0,2405,811,0,6758
,02/10/2020,32737302,0,0,0,0,158,0,444
117.9646552,02/10/2020,32939029,58,0,0,217,480,0,522
833.32,02/10/2020,48740784,1,0,0,4,28,0,3031
,02/10/2020,73318567,0,0,0,0,158,0,444
73.19302326,01/10/2020,85004,43,0,0,214,366,0,2804
70.74635294,01/10/2020,4066298,255,0,0,538,1115,0,2102
143.0079365,01/10/2020,6676673,252,0,0,985,415,0,3252
249,01/10/2020,7061886,51,0,0,181,155,0,550
45.24267579,01/10/2020,31515569,353,0,0,2077,802,0,6852
,01/10/2020,32737302,0,0,0,0,220,0,525
117.180303,01/10/2020,32939029,66,0,0,249,625,0,665
833.32,01/10/2020,48740784,1,0,0,8,25,0,3061
,01/10/2020,73318567,0,0,0,0,220,0,525
69.82248,30/09/2020,85004,125,0,0,431,1053,0,5311
71.09793249,30/09/2020,4066298,237,0,0,541,1147,0,2201
142.6244726,30/09/2020,6676673,237,0,0,1116,454,0,3166
248.4222222,30/09/2020,7061886,45,0,0,168,147,0,570
44.99,30/09/2020,31515569,340,0,0,1677,733,0,6431
,30/09/2020,32737302,0,0,0,0,69,0,335
117,30/09/2020,32939029,77,0,0,269,736,0,778
,30/09/2020,48740784,0,0,0,0,20,0,2688
,30/09/2020,73318567,0,0,0,0,69,0,335
76.06488889,29/09/2020,85004,45,0,0,157,197,0,2385
71.98509615,29/09/2020,4066298,208,0,0,400,915,0,1936
142.3892857,29/09/2020,6676673,140,0,0,711,388,0,3509
249.2222222,29/09/2020,7061886,45,0,0,143,129,0,562
44.99,29/09/2020,31515569,303,0,0,1582,658,0,5486
,29/09/2020,32737302,0,0,0,0,94,0,400
118.5841791,29/09/2020,32939029,67,0,0,273,708,0,762
833.32,29/09/2020,48740784,1,0,0,4,31,0,2538
,29/09/2020,73318567,0,0,0,0,94,0,400
76.08933333,28/09/2020,85004,45,0,0,164,212,0,2507
72.30144385,28/09/2020,4066298,187,0,0,412,907,0,1905
140.1491018,28/09/2020,6676673,167,0,0,852,420,0,3285
248,28/09/2020,7061886,40,0,0,176,134,0,563
45.21748681,28/09/2020,31515569,278,0,0,2011,567,0,4769
,28/09/2020,32737302,0,0,0,0,104,0,462
117.2762245,28/09/2020,32939029,98,0,0,423,740,0,783
,28/09/2020,48740784,0,0,0,1,16,0,2002
,28/09/2020,73318567,0,0,0,0,104,0,462
76.01205128,27/09/2020,85004,39,0,0,139,210,0,2341
72.29215686,27/09/2020,4066298,153,0,0,371,801,0,1631
136.5561497,27/09/2020,6676673,187,0,0,813,389,0,2545
239,27/09/2020,7061886,40,0,0,160,129,0,479
44.99,27/09/2020,31515569,472,0,0,1897,855,0,4567
,27/09/2020,32737302,0,0,0,0,163,0,505
117.0083333,27/09/2020,32939029,66,0,0,283,703,0,750
,27/09/2020,48740784,0,0,0,0,15,0,1941
,27/09/2020,73318567,0,0,0,0,163,0,505
75.81818182,26/09/2020,85004,33,0,0,143,208,0,2108
71.77201149,26/09/2020,4066298,174,0,0,420,731,0,1496
135.4545455,26/09/2020,6676673,198,0,0,877,355,0,2508
239,26/09/2020,7061886,55,0,0,153,131,0,447
45.02673643,26/09/2020,31515569,476,0,0,2175,852,0,4941
,26/09/2020,32737302,0,0,0,0,132,0,440
117.2083636,26/09/2020,32939029,55,0,0,199,761,0,782
,26/09/2020,48740784,0,0,0,1,25,0,2304
,26/09/2020,73318567,0,0,0,0,132,0,440
76.13548387,25/09/2020,85004,31,0,0,132,172,0,2365
70.15072626,25/09/2020,4066298,179,0,0,412,707,0,1698
135.4752066,25/09/2020,6676673,242,0,0,922,426,0,2976
239,25/09/2020,7061886,34,0,0,153,110,0,508
45.02511354,25/09/2020,31515569,498,0,0,2318,883,0,10006
,25/09/2020,32737302,0,0,0,0,100,0,1087
117.5385,25/09/2020,32939029,40,0,0,204,789,0,817
,25/09/2020,48740784,0,0,0,1,30,0,3892
,25/09/2020,73318567,0,0,0,0,100,0,1087
75.68533333,24/09/2020,85004,30,0,0,119,197,0,2568
68.51258278,24/09/2020,4066298,302,0,0,546,1444,0,2472
138.3170732,24/09/2020,6676673,205,0,0,822,417,0,3058
240.0684211,24/09/2020,7061886,57,0,0,170,168,0,763
45.02721257,24/09/2020,31515569,494,0,0,2853,860,0,6137
,24/09/2020,32737302,0,0,0,0,97,0,369
117.8646154,24/09/2020,32939029,26,0,0,109,882,0,914
,24/09/2020,48740784,0,0,0,1,32,0,2616
,24/09/2020,73318567,0,0,0,0,97,0,369
72.9412,23/09/2020,85004,25,0,0,133,232,0,2948
69.08368771,23/09/2020,4066298,301,0,0,628,1463,0,2584
148.5035971,23/09/2020,6676673,139,0,0,552,393,0,3421
239,23/09/2020,7061886,57,0,0,175,233,0,971
45.02407693,23/09/2020,31515569,538,0,0,2148,918,0,6417
,23/09/2020,32737302,0,0,0,0,71,0,441
118.1531429,23/09/2020,32939029,35,0,0,111,1142,0,1173
,23/09/2020,48740784,0,0,0,0,21,0,2795
,23/09/2020,73318567,0,0,0,0,71,0,441
75.58069767,22/09/2020,85004,43,0,0,157,244,0,3062
68.42958963,22/09/2020,4066298,463,0,0,993,2045,0,3146
141.0622407,22/09/2020,6676673,241,0,0,894,486,0,3747
239,22/09/2020,7061886,69,0,0,261,236,0,1032
45.05188211,22/09/2020,31515569,584,0,0,2371,1011,0,6858
,22/09/2020,32737302,0,0,0,0,70,0,483
117.80325,22/09/2020,32939029,40,0,0,208,1233,0,1265
,22/09/2020,48740784,0,0,0,0,21,0,2916
,22/09/2020,73318567,0,0,0,0,70,0,483
74.70772727,21/09/2020,85004,44,0,0,205,230,0,2926
70.66291667,21/09/2020,4066298,312,0,0,796,1453,0,2536
141.8067227,21/09/2020,6676673,238,0,0,934,517,0,3756
239,21/09/2020,7061886,74,0,0,217,189,0,686
45.08679093,21/09/2020,31515569,643,0,0,3157,1081,0,7403
,21/09/2020,32737302,0,0,0,0,75,0,443
118.1283784,21/09/2020,32939029,37,0,0,165,1528,0,1573
,21/09/2020,48740784,0,0,0,0,18,0,3164
,21/09/2020,73318567,0,0,0,0,75,0,443
75.62142857,20/09/2020,85004,49,0,0,200,227,0,2638
72.96736111,20/09/2020,4066298,144,0,0,309,722,0,1542
140.5462963,20/09/2020,6676673,216,0,0,969,471,0,3086
239,20/09/2020,7061886,41,0,0,151,127,0,547
45.03486914,20/09/2020,31515569,772,0,0,2998,1214,0,7756
,20/09/2020,32737302,0,0,0,0,52,0,527
121.6085714,20/09/2020,32939029,35,0,0,137,641,0,670
,20/09/2020,48740784,0,0,0,0,35,0,3134
,20/09/2020,73318567,0,0,0,0,52,0,527
75.60545455,19/09/2020,85004,33,0,0,124,225,0,2416
72.47755102,19/09/2020,4066298,147,0,0,307,673,0,1510
140.0879397,19/09/2020,6676673,199,0,0,767,419,0,3052
239,19/09/2020,7061886,28,0,0,132,117,0,456
44.99,19/09/2020,31515569,563,0,0,2378,907,0,6562
,19/09/2020,32737302,0,0,0,1,26,0,511
121.6481481,19/09/2020,32939029,27,0,0,105,668,0,694
,19/09/2020,48740784,0,0,0,0,20,0,2526
,19/09/2020,73318567,0,0,0,0,26,0,511
76.12181818,18/09/2020,85004,33,0,0,117,260,0,2490
72.76223684,18/09/2020,4066298,152,0,0,283,738,0,1571
140.6923077,18/09/2020,6676673,221,0,0,826,486,0,3235
239,18/09/2020,7061886,39,0,0,136,109,0,524
44.99,18/09/2020,31515569,543,0,0,2334,859,0,6061
,18/09/2020,32737302,0,0,0,0,44,0,640
118.9346154,18/09/2020,32939029,39,0,0,127,624,0,655
,18/09/2020,48740784,0,0,0,0,13,0,2180
,18/09/2020,73318567,0,0,0,0,44,0,640
75.98322581,17/09/2020,85004,62,0,0,184,318,0,2845
73.63305195,17/09/2020,4066298,154,0,0,385,962,0,1952
139.6266376,17/09/2020,6676673,229,0,0,877,621,0,3768
239,17/09/2020,7061886,36,0,0,126,108,0,482
44.99,17/09/2020,31515569,489,0,0,2201,827,0,6961
,17/09/2020,32737302,0,0,0,0,48,0,626
120.0972222,17/09/2020,32939029,36,0,0,131,746,0,776
,17/09/2020,48740784,0,0,0,0,25,0,2192
,17/09/2020,73318567,0,0,0,0,48,0,626
76.39771429,16/09/2020,85004,35,0,0,165,219,0,2738
73.07528302,16/09/2020,4066298,159,0,0,485,1141,0,2170
139.6719149,16/09/2020,6676673,235,0,0,837,686,0,3987
239,16/09/2020,7061886,51,0,0,159,134,0,573
45.03020252,16/09/2020,31515569,588,0,0,2295,970,0,7470
,16/09/2020,32737302,0,0,0,0,65,0,710
117.0376923,16/09/2020,32939029,65,0,0,235,783,0,822
,16/09/2020,48740784,0,0,0,0,36,0,2457
,16/09/2020,73318567,0,0,0,0,65,0,710
76.15942308,15/09/2020,85004,52,0,0,200,273,0,3354
70.39698701,15/09/2020,4066298,385,0,0,978,1825,0,2993
148.317801,15/09/2020,6676673,191,0,0,645,627,0,3909
239,15/09/2020,7061886,42,0,0,134,142,0,587
44.99,15/09/2020,31515569,581,0,0,2895,932,0,7346
,15/09/2020,32737302,0,0,0,0,109,0,835
116.0520548,15/09/2020,32939029,73,0,0,324,951,0,985
,15/09/2020,48740784,0,0,0,0,25,0,2414
,15/09/2020,73318567,0,0,0,0,109,0,835
75.13448276,14/09/2020,85004,29,0,0,159,373,0,3067
69.99919149,14/09/2020,4066298,235,0,0,662,1100,0,2049
148.0194444,14/09/2020,6676673,180,0,0,700,570,0,3834
238.8571429,14/09/2020,7061886,42,0,0,146,117,0,576
45.04525512,14/09/2020,31515569,428,0,0,2261,729,0,6668
,14/09/2020,32737302,0,0,0,0,81,0,698
119.1745833,14/09/2020,32939029,24,0,0,151,804,0,841
,14/09/2020,48740784,0,0,0,0,22,0,2357
,14/09/2020,73318567,0,0,0,0,81,0,698
75.9096,13/09/2020,85004,25,0,0,135,360,0,3064
70.02885,13/09/2020,4066298,200,0,0,561,643,0,1310
146.2297297,13/09/2020,6676673,185,0,0,830,508,0,3133
239,13/09/2020,7061886,35,0,0,102,119,0,533
44.99,13/09/2020,31515569,270,0,0,1831,602,0,5960
,13/09/2020,32737302,0,0,0,0,132,0,799
120.99,13/09/2020,32939029,20,0,0,97,607,0,657
,13/09/2020,48740784,0,0,0,0,22,0,1870
,13/09/2020,73318567,0,0,0,0,132,0,799
74.04,12/09/2020,85004,38,0,0,206,405,0,3318
69.09838095,12/09/2020,4066298,210,0,0,698,1034,0,1829
146.9357798,12/09/2020,6676673,218,0,0,931,588,0,3838
239,12/09/2020,7061886,31,0,0,127,111,0,481
44.99,12/09/2020,31515569,445,0,0,3129,789,0,6124
,12/09/2020,32737302,0,0,0,0,100,0,945
119.7017857,12/09/2020,32939029,28,0,0,142,721,0,742
,12/09/2020,48740784,0,0,0,0,17,0,2108
,12/09/2020,73318567,0,0,0,0,100,0,945
74.425,11/09/2020,85004,50,0,0,206,751,0,6520
65.0143447,11/09/2020,4066298,557,0,0,1574,2197,0,3745
143.8629518,11/09/2020,6676673,332,0,0,1446,915,0,5601
237.2352941,11/09/2020,7061886,51,0,0,171,206,0,772
44.99,11/09/2020,31515569,1105,0,0,4225,1593,0,9357
,11/09/2020,32737302,0,0,0,0,154,0,1823
117.6680282,11/09/2020,32939029,71,0,0,240,1531,0,1613
,11/09/2020,48740784,0,0,0,0,28,0,3133
,11/09/2020,73318567,0,0,0,0,154,0,1823
74.11897059,10/09/2020,85004,136,0,0,432,1065,0,14516
65.00612261,10/09/2020,4066298,1305,0,0,2791,4346,0,7241
138.4597658,10/09/2020,6676673,726,0,0,2123,2053,0,9732
229,10/09/2020,7061886,127,0,0,313,455,0,1720
44.99,10/09/2020,31515569,3552,0,0,8763,4624,0,20248
,10/09/2020,32737302,0,0,0,0,427,0,2527
118.0027358,10/09/2020,32939029,106,0,0,388,4096,0,4283
,10/09/2020,48740784,0,0,0,0,44,0,5396
,10/09/2020,73318567,0,0,0,0,427,0,2527
74.66188889,09/09/2020,85004,90,0,0,393,865,0,12333
65.03438753,09/09/2020,4066298,898,0,0,1939,4280,0,7340
145.350823,09/09/2020,6676673,486,0,0,1821,1571,0,8321
231.6732673,09/09/2020,7061886,101,0,0,291,385,0,1584
44.99,09/09/2020,31515569,2634,0,0,7831,3557,0,19581
,09/09/2020,32737302,0,0,0,0,293,0,2917
118.8192361,09/09/2020,32939029,144,0,0,578,3744,0,3909
,09/09/2020,48740784,0,0,0,0,58,0,5445
,09/09/2020,73318567,0,0,0,0,293,0,2917
73.1095,08/09/2020,85004,180,0,0,739,929,0,13747
65.00754897,08/09/2020,4066298,2093,0,0,4953,5700,0,9868
143.4443497,08/09/2020,6676673,469,0,0,1870,1549,0,8865
231.2131148,08/09/2020,7061886,122,0,0,411,423,0,1573
44.99,08/09/2020,31515569,3419,0,0,13068,4662,0,25835
,08/09/2020,32737302,0,0,0,0,409,0,3311
118.362807,08/09/2020,32939029,171,0,0,662,3185,0,3349
,08/09/2020,48740784,0,0,0,0,70,0,6995
,08/09/2020,73318567,0,0,0,0,409,0,3311
73.17970588,07/09/2020,85004,68,0,0,372,340,0,5140
66.22496337,07/09/2020,4066298,546,0,0,1504,1472,0,2607
145.3607383,07/09/2020,6676673,298,0,0,1568,827,0,4789
232.9393939,07/09/2020,7061886,33,0,0,205,169,0,691
44.99,07/09/2020,31515569,1207,0,0,8131,1818,0,11479
,07/09/2020,32737302,0,0,0,0,201,0,1808
120.1957143,07/09/2020,32939029,56,0,0,290,1018,0,1072
,07/09/2020,48740784,0,0,0,0,26,0,3088
,07/09/2020,73318567,0,0,0,0,201,0,1808
75.49230769,06/09/2020,85004,26,0,0,91,222,0,2427
70.97376543,06/09/2020,4066298,162,0,0,343,608,0,1353
147.197561,06/09/2020,6676673,205,0,0,1475,498,0,3251
239,06/09/2020,7061886,28,0,0,130,123,0,385
44.99,06/09/2020,31515569,317,0,0,1775,614,0,5925
,06/09/2020,32737302,0,0,0,0,120,0,936
120.8548276,06/09/2020,32939029,29,0,0,114,560,0,595
,06/09/2020,48740784,0,0,0,0,24,0,1721
,06/09/2020,73318567,0,0,0,0,120,0,936
75.40294118,05/09/2020,85004,17,0,0,89,300,0,2405
71.01280488,05/09/2020,4066298,164,0,0,346,627,0,1322
146.556087,05/09/2020,6676673,230,0,0,1430,500,0,3559
239,05/09/2020,7061886,21,0,0,98,97,0,413
45.17613759,05/09/2020,31515569,324,0,0,1655,648,0,5834
,05/09/2020,32737302,0,0,0,0,126,0,1221
121.3064,05/09/2020,32939029,25,0,0,125,469,0,516
,05/09/2020,48740784,0,0,0,0,17,0,1905
,05/09/2020,73318567,0,0,0,0,126,0,1221
76.06428571,04/09/2020,85004,14,0,0,62,474,0,2644
70.94295455,04/09/2020,4066298,176,0,0,280,636,0,1331
148.8850877,04/09/2020,6676673,228,0,0,1064,583,0,3647
239,04/09/2020,7061886,16,0,0,84,76,0,458
44.99,04/09/2020,31515569,235,0,0,1243,538,0,5223
,04/09/2020,32737302,0,0,0,0,127,0,1241
120.9842857,04/09/2020,32939029,42,0,0,140,500,0,535
,04/09/2020,48740784,0,0,0,0,13,0,1696
,04/09/2020,73318567,0,0,0,0,127,0,1241
74.31064516,03/09/2020,85004,31,0,0,129,416,0,2674
69.9510917,03/09/2020,4066298,229,0,0,372,812,0,1530
149.0163934,03/09/2020,6676673,244,0,0,1246,604,0,3428
239,03/09/2020,7061886,27,0,0,99,115,0,490
44.99,03/09/2020,31515569,233,0,0,1039,511,0,5343
,03/09/2020,32737302,0,0,0,0,144,0,1258
120.9853846,03/09/2020,32939029,52,0,0,165,548,0,588
,03/09/2020,48740784,0,0,0,0,11,0,1565
,03/09/2020,73318567,0,0,0,0,144,0,1258
75.88235294,02/09/2020,85004,17,0,0,93,348,0,2763
70.17606618,02/09/2020,4066298,272,0,0,511,1112,0,1931
151.6117073,02/09/2020,6676673,205,0,0,1340,522,0,3448
239,02/09/2020,7061886,32,0,0,105,107,0,489
44.99,02/09/2020,31515569,294,0,0,1130,598,0,5863
,02/09/2020,32737302,0,0,0,0,192,0,1455
121.1643182,02/09/2020,32939029,44,0,0,216,553,0,587
,02/09/2020,48740784,0,0,0,0,11,0,1623
,02/09/2020,73318567,0,0,0,0,192,0,1455
74.04653846,01/09/2020,85004,26,0,0,117,161,0,2625
70.12307985,01/09/2020,4066298,263,0,0,614,850,0,1713
148.3916058,01/09/2020,6676673,274,0,0,1509,606,0,3469
239,01/09/2020,7061886,32,0,0,92,120,0,497
44.99,01/09/2020,31515569,304,0,0,1429,608,0,5270
,01/09/2020,32737302,0,0,0,1,197,0,1716
111.2293333,01/09/2020,32939029,255,0,0,707,800,0,863
,01/09/2020,48740784,0,0,0,0,15,0,1553
,01/09/2020,73318567,0,0,0,0,197,0,1716
74.66451613,31/08/2020,85004,31,0,0,127,157,0,2803
70.21434783,31/08/2020,4066298,230,0,0,539,902,0,1822
148.5631579,31/08/2020,6676673,266,0,0,1122,551,0,3478
239,31/08/2020,7061886,36,0,0,97,110,0,428
45.18690929,31/08/2020,31515569,303,0,0,1396,663,0,5455
,31/08/2020,32737302,0,0,0,0,182,0,2039
110.1415254,31/08/2020,32939029,236,0,0,702,770,0,880
,31/08/2020,48740784,0,0,0,0,10,0,2899
,31/08/2020,73318567,0,0,0,0,182,0,2039
74.7725,30/08/2020,85004,40,0,0,164,211,0,2393
70.02878173,30/08/2020,4066298,197,0,0,434,721,0,1471
144.3254237,30/08/2020,6676673,236,0,0,981,438,0,2877
239,30/08/2020,7061886,30,0,0,67,107,0,450
45.20992217,30/08/2020,31515569,212,0,0,1037,487,0,4304
,30/08/2020,32737302,0,0,0,0,180,0,1995
128.9090909,30/08/2020,32939029,11,0,0,58,431,0,525
,30/08/2020,48740784,0,0,0,0,16,0,1256
,30/08/2020,73318567,0,0,0,0,180,0,1995
75.42413793,29/08/2020,85004,29,0,0,126,218,0,2168
70.16867052,29/08/2020,4066298,173,0,0,404,641,0,1368
145.7315315,29/08/2020,6676673,222,0,0,895,433,0,2761
239,29/08/2020,7061886,24,0,0,80,101,0,421
45.07141114,29/08/2020,31515569,202,0,0,1069,452,0,4717
,29/08/2020,32737302,0,0,0,0,181,0,1851
128.9,29/08/2020,32939029,16,0,0,41,415,0,485
,29/08/2020,48740784,0,0,0,0,13,0,1394
,29/08/2020,73318567,0,0,0,0,181,0,1851
74.66956522,28/08/2020,85004,23,0,0,109,167,0,2487
71.68837209,28/08/2020,4066298,172,0,0,412,675,0,1340
147.6076923,28/08/2020,6676673,208,0,0,796,424,0,3040
239,28/08/2020,7061886,24,0,0,72,115,0,420
45.14306271,28/08/2020,31515569,248,0,0,1174,535,0,5070
,28/08/2020,32737302,0,0,0,0,196,0,2324
128.525,28/08/2020,32939029,8,0,0,61,481,0,573
,28/08/2020,48740784,0,0,0,0,18,0,1432
,28/08/2020,73318567,0,0,0,0,196,0,2324
74.85454545,27/08/2020,85004,33,0,0,152,270,0,2726
73.43158416,27/08/2020,4066298,101,0,0,227,582,0,1300
142.1418685,27/08/2020,6676673,289,0,0,1151,461,0,3306
239,27/08/2020,7061886,31,0,0,97,105,0,447
45.05489935,27/08/2020,31515569,255,0,0,1292,471,0,5350
,27/08/2020,32737302,0,0,0,0,177,0,1307
129.3555556,27/08/2020,32939029,9,0,0,49,571,0,663
